index,model,ground_truth,transcript,ground_truth_norm,transcript_norm,wer_norm,audio_duration_s,processing_time_s,rtf,token_count,has_native_timestamp,word_timestamps,error
52,iflytek,"Nếu anh không làm như thế này, thì em sẽ như thế này như thế kia.", Nếu anh không làm như thế này thì em sẽ như thế này như thế kia.,nếu anh không làm như thế này thì em sẽ như thế này như thế kia,nếu anh không làm như thế này thì em sẽ như thế này như thế kia,0.0,3.328,0.918,0.276,17,False,"[{""word"": "" Nếu"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.20375510204081632}, {""word"": "" anh"", ""wb"": null, ""we"": null, ""est_start"": 0.20375510204081632, ""est_end"": 0.40751020408163263}, {""word"": "" không"", ""wb"": null, ""we"": null, ""est_start"": 0.40751020408163263, ""est_end"": 0.7471020408163265}, {""word"": "" làm"", ""wb"": null, ""we"": null, ""est_start"": 0.7471020408163265, ""est_end"": 0.9508571428571428}, {""word"": "" như"", ""wb"": null, ""we"": null, ""est_start"": 0.9508571428571428, ""est_end"": 1.1546122448979592}, {""word"": "" thế"", ""wb"": null, ""we"": null, ""est_start"": 1.1546122448979592, ""est_end"": 1.3583673469387756}, {""word"": "" này"", ""wb"": null, ""we"": null, ""est_start"": 1.3583673469387756, ""est_end"": 1.562122448979592}, {""word"": "" thì"", ""wb"": null, ""we"": null, ""est_start"": 1.562122448979592, ""est_end"": 1.7658775510204083}, {""word"": "" em"", ""wb"": null, ""we"": null, ""est_start"": 1.7658775510204083, ""est_end"": 1.901714285714286}, {""word"": "" sẽ"", ""wb"": null, ""we"": null, ""est_start"": 1.901714285714286, ""est_end"": 2.0375510204081633}, {""word"": "" như"", ""wb"": null, ""we"": null, ""est_start"": 2.0375510204081633, ""est_end"": 2.2413061224489796}, {""word"": "" thế"", ""wb"": null, ""we"": null, ""est_start"": 2.2413061224489796, ""est_end"": 2.445061224489796}, {""word"": "" này"", ""wb"": null, ""we"": null, ""est_start"": 2.445061224489796, ""est_end"": 2.6488163265306124}, {""word"": "" như"", ""wb"": null, ""we"": null, ""est_start"": 2.6488163265306124, ""est_end"": 2.8525714285714288}, {""word"": "" thế"", ""wb"": null, ""we"": null, ""est_start"": 2.8525714285714288, ""est_end"": 3.056326530612245}, {""word"": "" kia"", ""wb"": null, ""we"": null, ""est_start"": 3.056326530612245, ""est_end"": 3.2600816326530615}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 3.2600816326530615, ""est_end"": 3.3280000000000003}]",
53,google_v2,Bởi một thông điệp sẽ trở nên vô nghĩa.,bởi một thông điệp sẽ trở nên vô nghĩa,bởi một thông điệp sẽ trở nên vô nghĩa,bởi một thông điệp sẽ trở nên vô nghĩa,0.0,2.304,0.923,0.4,9,True,"[{""word"": ""bởi"", ""start"": 0.0, ""end"": 0.6}, {""word"": ""một"", ""start"": 0.6, ""end"": 0.8}, {""word"": ""thông"", ""start"": 0.8, ""end"": 1.0}, {""word"": ""điệp"", ""start"": 1.0, ""end"": 1.1}, {""word"": ""sẽ"", ""start"": 1.1, ""end"": 1.3}, {""word"": ""trở"", ""start"": 1.3, ""end"": 1.5}, {""word"": ""nên"", ""start"": 1.5, ""end"": 1.6}, {""word"": ""vô"", ""start"": 1.6, ""end"": 2.0}, {""word"": ""nghĩa"", ""start"": 2.0, ""end"": 2.1}]",
53,iflytek,Bởi một thông điệp sẽ trở nên vô nghĩa., Bởi 1 thông điệp sẽ trở nên chuông nghĩa.,bởi một thông điệp sẽ trở nên vô nghĩa,bởi 1 thông điệp sẽ trở nên chuông nghĩa,0.222,2.304,0.718,0.312,10,False,"[{""word"": "" Bởi"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.20945454545454545}, {""word"": "" 1"", ""wb"": null, ""we"": null, ""est_start"": 0.20945454545454545, ""est_end"": 0.2792727272727273}, {""word"": "" thông"", ""wb"": null, ""we"": null, ""est_start"": 0.2792727272727273, ""est_end"": 0.6283636363636363}, {""word"": "" điệp"", ""wb"": null, ""we"": null, ""est_start"": 0.6283636363636363, ""est_end"": 0.9076363636363636}, {""word"": "" sẽ"", ""wb"": null, ""we"": null, ""est_start"": 0.9076363636363636, ""est_end"": 1.0472727272727271}, {""word"": "" trở"", ""wb"": null, ""we"": null, ""est_start"": 1.0472727272727271, ""est_end"": 1.2567272727272725}, {""word"": "" nên"", ""wb"": null, ""we"": null, ""est_start"": 1.2567272727272725, ""est_end"": 1.466181818181818}, {""word"": "" chuông"", ""wb"": null, ""we"": null, ""est_start"": 1.466181818181818, ""est_end"": 1.885090909090909}, {""word"": "" nghĩa"", ""wb"": null, ""we"": null, ""est_start"": 1.885090909090909, ""est_end"": 2.234181818181818}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 2.234181818181818, ""est_end"": 2.304}]",
54,google_v2,"Hơi chát chát, hơi chua chua một chút.",chat Hơi chua chua một chút,hơi chát chát hơi chua chua một chút,chat hơi chua chua một chút,0.375,1.792,1.334,0.744,6,True,"[{""word"": ""chat"", ""start"": 0.0, ""end"": 0.7}, {""word"": ""Hơi"", ""start"": 0.7, ""end"": 1.1}, {""word"": ""chua"", ""start"": 1.1, ""end"": 1.2}, {""word"": ""chua"", ""start"": 1.2, ""end"": 1.3}, {""word"": ""một"", ""start"": 1.3, ""end"": 1.5}, {""word"": ""chút"", ""start"": 1.5, ""end"": 1.6}]",
54,iflytek,"Hơi chát chát, hơi chua chua một chút.", Hơi chát chát hơi chua chua 1 chút.,hơi chát chát hơi chua chua một chút,hơi chát chát hơi chua chua 1 chút,0.125,1.792,0.648,0.362,9,False,"[{""word"": "" Hơi"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.192}, {""word"": "" chát"", ""wb"": null, ""we"": null, ""est_start"": 0.192, ""est_end"": 0.448}, {""word"": "" chát"", ""wb"": null, ""we"": null, ""est_start"": 0.448, ""est_end"": 0.704}, {""word"": "" hơi"", ""wb"": null, ""we"": null, ""est_start"": 0.704, ""est_end"": 0.8959999999999999}, {""word"": "" chua"", ""wb"": null, ""we"": null, ""est_start"": 0.8959999999999999, ""est_end"": 1.152}, {""word"": "" chua"", ""wb"": null, ""we"": null, ""est_start"": 1.152, ""est_end"": 1.408}, {""word"": "" 1"", ""wb"": null, ""we"": null, ""est_start"": 1.408, ""est_end"": 1.472}, {""word"": "" chút"", ""wb"": null, ""we"": null, ""est_start"": 1.472, ""est_end"": 1.728}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 1.728, ""est_end"": 1.792}]",
55,google_v2,Casey đã rất nghiêm túc.,ca sĩ đã rất nghiêm túc,casey đã rất nghiêm túc,ca sĩ đã rất nghiêm túc,0.4,1.365,1.491,1.092,6,True,"[{""word"": ""ca"", ""start"": 0.0, ""end"": 0.5}, {""word"": ""sĩ"", ""start"": 0.5, ""end"": 0.7}, {""word"": ""đã"", ""start"": 0.7, ""end"": 0.8}, {""word"": ""rất"", ""start"": 0.8, ""end"": 0.9}, {""word"": ""nghiêm"", ""start"": 0.9, ""end"": 1.1}, {""word"": ""túc"", ""start"": 1.1, ""end"": 1.3}]",
55,iflytek,Casey đã rất nghiêm túc., Thầy sĩ đã rất nghiêm túc.,casey đã rất nghiêm túc,thầy sĩ đã rất nghiêm túc,0.4,1.365,0.552,0.405,7,False,"[{""word"": "" Thầy"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.26006349206349205}, {""word"": "" sĩ"", ""wb"": null, ""we"": null, ""est_start"": 0.26006349206349205, ""est_end"": 0.39009523809523805}, {""word"": "" đã"", ""wb"": null, ""we"": null, ""est_start"": 0.39009523809523805, ""est_end"": 0.5201269841269841}, {""word"": "" rất"", ""wb"": null, ""we"": null, ""est_start"": 0.5201269841269841, ""est_end"": 0.7151746031746031}, {""word"": "" nghiêm"", ""wb"": null, ""we"": null, ""est_start"": 0.7151746031746031, ""est_end"": 1.1052698412698412}, {""word"": "" túc"", ""wb"": null, ""we"": null, ""est_start"": 1.1052698412698412, ""est_end"": 1.3003174603174603}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 1.3003174603174603, ""est_end"": 1.3653333333333333}]",
56,google_v2,Sẽ nhìn thấy nó hơi như nâu vàng như vầy nè.,sẽ nhìn thấy nó hơi như nâu vàng như vậy nè,sẽ nhìn thấy nó hơi như nâu vàng như vầy nè,sẽ nhìn thấy nó hơi như nâu vàng như vậy nè,0.091,2.731,1.81,0.663,11,True,"[{""word"": ""sẽ"", ""start"": 0.0, ""end"": 0.5}, {""word"": ""nhìn"", ""start"": 0.5, ""end"": 0.7}, {""word"": ""thấy"", ""start"": 0.7, ""end"": 0.9}, {""word"": ""nó"", ""start"": 0.9, ""end"": 1.0}, {""word"": ""hơi"", ""start"": 1.0, ""end"": 1.3}, {""word"": ""như"", ""start"": 1.3, ""end"": 1.8}, {""word"": ""nâu"", ""start"": 1.8, ""end"": 1.9}, {""word"": ""vàng"", ""start"": 1.9, ""end"": 2.1}, {""word"": ""như"", ""start"": 2.1, ""end"": 2.3}, {""word"": ""vậy"", ""start"": 2.3, ""end"": 2.5}, {""word"": ""nè"", ""start"": 2.5, ""end"": 2.7}]",
56,iflytek,Sẽ nhìn thấy nó hơi như nâu vàng như vầy nè., Sẽ nhìn thấy nó hơi như nâu vàng như vậy nè.,sẽ nhìn thấy nó hơi như nâu vàng như vầy nè,sẽ nhìn thấy nó hơi như nâu vàng như vậy nè,0.091,2.731,0.757,0.277,12,False,"[{""word"": "" Sẽ"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.16062745098039216}, {""word"": "" nhìn"", ""wb"": null, ""we"": null, ""est_start"": 0.16062745098039216, ""est_end"": 0.4818823529411765}, {""word"": "" thấy"", ""wb"": null, ""we"": null, ""est_start"": 0.4818823529411765, ""est_end"": 0.8031372549019609}, {""word"": "" nó"", ""wb"": null, ""we"": null, ""est_start"": 0.8031372549019609, ""est_end"": 0.9637647058823531}, {""word"": "" hơi"", ""wb"": null, ""we"": null, ""est_start"": 0.9637647058823531, ""est_end"": 1.2047058823529413}, {""word"": "" như"", ""wb"": null, ""we"": null, ""est_start"": 1.2047058823529413, ""est_end"": 1.4456470588235295}, {""word"": "" nâu"", ""wb"": null, ""we"": null, ""est_start"": 1.4456470588235295, ""est_end"": 1.6865882352941177}, {""word"": "" vàng"", ""wb"": null, ""we"": null, ""est_start"": 1.6865882352941177, ""est_end"": 2.007843137254902}, {""word"": "" như"", ""wb"": null, ""we"": null, ""est_start"": 2.007843137254902, ""est_end"": 2.24878431372549}, {""word"": "" vậy"", ""wb"": null, ""we"": null, ""est_start"": 2.24878431372549, ""est_end"": 2.4897254901960784}, {""word"": "" nè"", ""wb"": null, ""we"": null, ""est_start"": 2.4897254901960784, ""est_end"": 2.6503529411764704}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 2.6503529411764704, ""est_end"": 2.7306666666666666}]",
57,google_v2,"Thầy không chỉ mang đến những bài học thú vị, đầy tính trải nghiệm, mà còn rất quan tâm đến học sinh.",thầy không chỉ mang đến những bài học thú vị đầy tính trải nghiệm mà còn rất quan tâm đến học sinh,thầy không chỉ mang đến những bài học thú vị đầy tính trải nghiệm mà còn rất quan tâm đến học sinh,thầy không chỉ mang đến những bài học thú vị đầy tính trải nghiệm mà còn rất quan tâm đến học sinh,0.0,5.888,2.275,0.386,22,True,"[{""word"": ""thầy"", ""start"": 0.0, ""end"": 0.7}, {""word"": ""không"", ""start"": 0.7, ""end"": 0.9}, {""word"": ""chỉ"", ""start"": 0.9, ""end"": 1.0}, {""word"": ""mang"", ""start"": 1.0, ""end"": 1.2}, {""word"": ""đến"", ""start"": 1.2, ""end"": 1.4}, {""word"": ""những"", ""start"": 1.4, ""end"": 1.6}, {""word"": ""bài"", ""start"": 1.6, ""end"": 1.8}, {""word"": ""học"", ""start"": 1.8, ""end"": 1.9}, {""word"": ""thú"", ""start"": 1.9, ""end"": 2.2}, {""word"": ""vị"", ""start"": 2.2, ""end"": 2.3}, {""word"": ""đầy"", ""start"": 2.3, ""end"": 3.0}, {""word"": ""tính"", ""start"": 3.0, ""end"": 3.1}, {""word"": ""trải"", ""start"": 3.1, ""end"": 3.3}, {""word"": ""nghiệm"", ""start"": 3.3, ""end"": 3.4}, {""word"": ""mà"", ""start"": 3.4, ""end"": 4.1}, {""word"": ""còn"", ""start"": 4.1, ""end"": 4.3}, {""word"": ""rất"", ""start"": 4.3, ""end"": 4.7}, {""word"": ""quan"", ""start"": 4.7, ""end"": 4.9}, {""word"": ""tâm"", ""start"": 4.9, ""end"": 4.9}, {""word"": ""đến"", ""start"": 4.9, ""end"": 5.2}, {""word"": ""học"", ""start"": 5.2, ""end"": 5.5}, {""word"": ""sinh"", ""start"": 5.5, ""end"": 5.6}]",
57,iflytek,"Thầy không chỉ mang đến những bài học thú vị, đầy tính trải nghiệm, mà còn rất quan tâm đến học sinh.", Thầy không chỉ mang đến những bài học thú vị đầy tính trải nghiệm mà còn rất quan tâm đến học sinh.,thầy không chỉ mang đến những bài học thú vị đầy tính trải nghiệm mà còn rất quan tâm đến học sinh,thầy không chỉ mang đến những bài học thú vị đầy tính trải nghiệm mà còn rất quan tâm đến học sinh,0.0,5.888,1.395,0.237,23,False,"[{""word"": "" Thầy"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.3019487179487179}, {""word"": "" không"", ""wb"": null, ""we"": null, ""est_start"": 0.3019487179487179, ""est_end"": 0.6793846153846153}, {""word"": "" chỉ"", ""wb"": null, ""we"": null, ""est_start"": 0.6793846153846153, ""est_end"": 0.9058461538461537}, {""word"": "" mang"", ""wb"": null, ""we"": null, ""est_start"": 0.9058461538461537, ""est_end"": 1.2077948717948717}, {""word"": "" đến"", ""wb"": null, ""we"": null, ""est_start"": 1.2077948717948717, ""est_end"": 1.4342564102564102}, {""word"": "" những"", ""wb"": null, ""we"": null, ""est_start"": 1.4342564102564102, ""est_end"": 1.8116923076923075}, {""word"": "" bài"", ""wb"": null, ""we"": null, ""est_start"": 1.8116923076923075, ""est_end"": 2.038153846153846}, {""word"": "" học"", ""wb"": null, ""we"": null, ""est_start"": 2.038153846153846, ""est_end"": 2.2646153846153845}, {""word"": "" thú"", ""wb"": null, ""we"": null, ""est_start"": 2.2646153846153845, ""est_end"": 2.491076923076923}, {""word"": "" vị"", ""wb"": null, ""we"": null, ""est_start"": 2.491076923076923, ""est_end"": 2.642051282051282}, {""word"": "" đầy"", ""wb"": null, ""we"": null, ""est_start"": 2.642051282051282, ""est_end"": 2.8685128205128203}, {""word"": "" tính"", ""wb"": null, ""we"": null, ""est_start"": 2.8685128205128203, ""est_end"": 3.170461538461538}, {""word"": "" trải"", ""wb"": null, ""we"": null, ""est_start"": 3.170461538461538, ""est_end"": 3.4724102564102557}, {""word"": "" nghiệm"", ""wb"": null, ""we"": null, ""est_start"": 3.4724102564102557, ""est_end"": 3.9253333333333327}, {""word"": "" mà"", ""wb"": null, ""we"": null, ""est_start"": 3.9253333333333327, ""est_end"": 4.076307692307692}, {""word"": "" còn"", ""wb"": null, ""we"": null, ""est_start"": 4.076307692307692, ""est_end"": 4.30276923076923}, {""word"": "" rất"", ""wb"": null, ""we"": null, ""est_start"": 4.30276923076923, ""est_end"": 4.529230769230768}, {""word"": "" quan"", ""wb"": null, ""we"": null, ""est_start"": 4.529230769230768, ""est_end"": 4.831179487179486}, {""word"": "" tâm"", ""wb"": null, ""we"": null, ""est_start"": 4.831179487179486, ""est_end"": 5.057641025641024}, {""word"": "" đến"", ""wb"": null, ""we"": null, ""est_start"": 5.057641025641024, ""est_end"": 5.284102564102562}, {""word"": "" học"", ""wb"": null, ""we"": null, ""est_start"": 5.284102564102562, ""est_end"": 5.5105641025641}, {""word"": "" sinh"", ""wb"": null, ""we"": null, ""est_start"": 5.5105641025641, ""est_end"": 5.812512820512818}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 5.812512820512818, ""est_end"": 5.887999999999997}]",
58,google_v2,Còn không thì mèo sẽ không bao giờ cảm thấy buồn chán.,Còn không thì mèo sẽ không bao giờ cảm thấy buồn chán,còn không thì mèo sẽ không bao giờ cảm thấy buồn chán,còn không thì mèo sẽ không bao giờ cảm thấy buồn chán,0.0,2.987,1.591,0.533,12,True,"[{""word"": ""Còn"", ""start"": 0.0, ""end"": 0.7}, {""word"": ""không"", ""start"": 0.7, ""end"": 0.9}, {""word"": ""thì"", ""start"": 0.9, ""end"": 1.0}, {""word"": ""mèo"", ""start"": 1.0, ""end"": 1.1}, {""word"": ""sẽ"", ""start"": 1.1, ""end"": 1.4}, {""word"": ""không"", ""start"": 1.4, ""end"": 1.6}, {""word"": ""bao"", ""start"": 1.6, ""end"": 1.8}, {""word"": ""giờ"", ""start"": 1.8, ""end"": 1.9}, {""word"": ""cảm"", ""start"": 1.9, ""end"": 2.2}, {""word"": ""thấy"", ""start"": 2.2, ""end"": 2.3}, {""word"": ""buồn"", ""start"": 2.3, ""end"": 2.6}, {""word"": ""chán"", ""start"": 2.6, ""end"": 2.8}]",
58,iflytek,Còn không thì mèo sẽ không bao giờ cảm thấy buồn chán., Còn không thì mèo sẽ không bao giờ cảm thấy buồn chán.,còn không thì mèo sẽ không bao giờ cảm thấy buồn chán,còn không thì mèo sẽ không bao giờ cảm thấy buồn chán,0.0,2.987,0.81,0.271,13,False,"[{""word"": "" Còn"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.20837209302325582}, {""word"": "" không"", ""wb"": null, ""we"": null, ""est_start"": 0.20837209302325582, ""est_end"": 0.5556589147286821}, {""word"": "" thì"", ""wb"": null, ""we"": null, ""est_start"": 0.5556589147286821, ""est_end"": 0.7640310077519379}, {""word"": "" mèo"", ""wb"": null, ""we"": null, ""est_start"": 0.7640310077519379, ""est_end"": 0.9724031007751937}, {""word"": "" sẽ"", ""wb"": null, ""we"": null, ""est_start"": 0.9724031007751937, ""est_end"": 1.1113178294573642}, {""word"": "" không"", ""wb"": null, ""we"": null, ""est_start"": 1.1113178294573642, ""est_end"": 1.4586046511627906}, {""word"": "" bao"", ""wb"": null, ""we"": null, ""est_start"": 1.4586046511627906, ""est_end"": 1.6669767441860464}, {""word"": "" giờ"", ""wb"": null, ""we"": null, ""est_start"": 1.6669767441860464, ""est_end"": 1.8753488372093021}, {""word"": "" cảm"", ""wb"": null, ""we"": null, ""est_start"": 1.8753488372093021, ""est_end"": 2.083720930232558}, {""word"": "" thấy"", ""wb"": null, ""we"": null, ""est_start"": 2.083720930232558, ""est_end"": 2.3615503875968993}, {""word"": "" buồn"", ""wb"": null, ""we"": null, ""est_start"": 2.3615503875968993, ""est_end"": 2.6393798449612405}, {""word"": "" chán"", ""wb"": null, ""we"": null, ""est_start"": 2.6393798449612405, ""est_end"": 2.9172093023255816}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 2.9172093023255816, ""est_end"": 2.986666666666667}]",
59,google_v2,"Vinh đã vào bên trong sư khấu rồi, khán giả và ekip đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp.",Vân đá vào bên trong sân khấu rồi khán giả và Ê kíp đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp,vinh đã vào bên trong sư khấu rồi khán giả và ekip đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp,vân đá vào bên trong sân khấu rồi khán giả và ê kíp đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp,0.179,4.949,2.852,0.576,29,True,"[{""word"": ""Vân"", ""start"": 0.0, ""end"": 0.6}, {""word"": ""đá"", ""start"": 0.6, ""end"": 0.7}, {""word"": ""vào"", ""start"": 0.7, ""end"": 0.9}, {""word"": ""bên"", ""start"": 0.9, ""end"": 0.9}, {""word"": ""trong"", ""start"": 0.9, ""end"": 1.0}, {""word"": ""sân"", ""start"": 1.0, ""end"": 1.2}, {""word"": ""khấu"", ""start"": 1.2, ""end"": 1.3}, {""word"": ""rồi"", ""start"": 1.3, ""end"": 1.5}, {""word"": ""khán"", ""start"": 1.5, ""end"": 1.9}, {""word"": ""giả"", ""start"": 1.9, ""end"": 2.1}, {""word"": ""và"", ""start"": 2.1, ""end"": 2.3}, {""word"": ""Ê"", ""start"": 2.3, ""end"": 2.5}, {""word"": ""kíp"", ""start"": 2.5, ""end"": 2.6}, {""word"": ""đã"", ""start"": 2.6, ""end"": 2.8}, {""word"": ""có"", ""start"": 2.8, ""end"": 2.9}, {""word"": ""mặt"", ""start"": 2.9, ""end"": 3.0}, {""word"": ""đầy"", ""start"": 3.0, ""end"": 3.2}, {""word"": ""đủ"", ""start"": 3.2, ""end"": 3.3}, {""word"": ""để"", ""start"": 3.3, ""end"": 3.5}, {""word"": ""sẵn"", ""start"": 3.5, ""end"": 3.7}, {""word"": ""sàng"", ""start"": 3.7, ""end"": 3.8}, {""word"": ""cho"", ""start"": 3.8, ""end"": 4.0}, {""word"": ""buổi"", ""start"": 4.0, ""end"": 4.2}, {""word"": ""biểu"", ""start"": 4.2, ""end"": 4.3}, {""word"": ""diễn"", ""start"": 4.3, ""end"": 4.4}, {""word"": ""của"", ""start"": 4.4, ""end"": 4.5}, {""word"": ""các"", ""start"": 4.5, ""end"": 4.6}, {""word"": ""chị"", ""start"": 4.6, ""end"": 4.8}, {""word"": ""đẹp"", ""start"": 4.8, ""end"": 4.9}]",
59,iflytek,"Vinh đã vào bên trong sư khấu rồi, khán giả và ekip đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp."," Vinh đã vào bên trong sân, khấu rồi khán giả và ê kíp đã có mặt đầy đủ để sẵn sàng cho bộ biểu diễn của các chị đẹp.",vinh đã vào bên trong sư khấu rồi khán giả và ekip đã có mặt đầy đủ để sẵn sàng cho buổi biểu diễn của các chị đẹp,vinh đã vào bên trong sân khấu rồi khán giả và ê kíp đã có mặt đầy đủ để sẵn sàng cho bộ biểu diễn của các chị đẹp,0.143,4.949,1.256,0.254,31,False,"[{""word"": "" Vinh"", ""wb"": null, ""we"": null, ""est_start"": 0.0, ""est_end"": 0.224969696969697}, {""word"": "" đã"", ""wb"": null, ""we"": null, ""est_start"": 0.224969696969697, ""est_end"": 0.33745454545454545}, {""word"": "" vào"", ""wb"": null, ""we"": null, ""est_start"": 0.33745454545454545, ""est_end"": 0.5061818181818182}, {""word"": "" bên"", ""wb"": null, ""we"": null, ""est_start"": 0.5061818181818182, ""est_end"": 0.6749090909090909}, {""word"": "" trong"", ""wb"": null, ""we"": null, ""est_start"": 0.6749090909090909, ""est_end"": 0.9561212121212121}, {""word"": "" sân"", ""wb"": null, ""we"": null, ""est_start"": 0.9561212121212121, ""est_end"": 1.124848484848485}, {""word"": "","", ""wb"": null, ""we"": null, ""est_start"": 1.124848484848485, ""est_end"": 1.1810909090909092}, {""word"": "" khấu"", ""wb"": null, ""we"": null, ""est_start"": 1.1810909090909092, ""est_end"": 1.4060606060606062}, {""word"": "" rồi"", ""wb"": null, ""we"": null, ""est_start"": 1.4060606060606062, ""est_end"": 1.574787878787879}, {""word"": "" khán"", ""wb"": null, ""we"": null, ""est_start"": 1.574787878787879, ""est_end"": 1.7997575757575761}, {""word"": "" giả"", ""wb"": null, ""we"": null, ""est_start"": 1.7997575757575761, ""est_end"": 1.9684848484848487}, {""word"": "" và"", ""wb"": null, ""we"": null, ""est_start"": 1.9684848484848487, ""est_end"": 2.080969696969697}, {""word"": "" ê"", ""wb"": null, ""we"": null, ""est_start"": 2.080969696969697, ""est_end"": 2.1372121212121216}, {""word"": "" kíp"", ""wb"": null, ""we"": null, ""est_start"": 2.1372121212121216, ""est_end"": 2.3059393939393944}, {""word"": "" đã"", ""wb"": null, ""we"": null, ""est_start"": 2.3059393939393944, ""est_end"": 2.418424242424243}, {""word"": "" có"", ""wb"": null, ""we"": null, ""est_start"": 2.418424242424243, ""est_end"": 2.530909090909091}, {""word"": "" mặt"", ""wb"": null, ""we"": null, ""est_start"": 2.530909090909091, ""est_end"": 2.699636363636364}, {""word"": "" đầy"", ""wb"": null, ""we"": null, ""est_start"": 2.699636363636364, ""est_end"": 2.868363636363637}, {""word"": "" đủ"", ""wb"": null, ""we"": null, ""est_start"": 2.868363636363637, ""est_end"": 2.9808484848484853}, {""word"": "" để"", ""wb"": null, ""we"": null, ""est_start"": 2.9808484848484853, ""est_end"": 3.0933333333333337}, {""word"": "" sẵn"", ""wb"": null, ""we"": null, ""est_start"": 3.0933333333333337, ""est_end"": 3.2620606060606065}, {""word"": "" sàng"", ""wb"": null, ""we"": null, ""est_start"": 3.2620606060606065, ""est_end"": 3.4870303030303034}, {""word"": "" cho"", ""wb"": null, ""we"": null, ""est_start"": 3.4870303030303034, ""est_end"": 3.655757575757576}, {""word"": "" bộ"", ""wb"": null, ""we"": null, ""est_start"": 3.655757575757576, ""est_end"": 3.7682424242424246}, {""word"": "" biểu"", ""wb"": null, ""we"": null, ""est_start"": 3.7682424242424246, ""est_end"": 3.9932121212121214}, {""word"": "" diễn"", ""wb"": null, ""we"": null, ""est_start"": 3.9932121212121214, ""est_end"": 4.218181818181819}, {""word"": "" của"", ""wb"": null, ""we"": null, ""est_start"": 4.218181818181819, ""est_end"": 4.386909090909091}, {""word"": "" các"", ""wb"": null, ""we"": null, ""est_start"": 4.386909090909091, ""est_end"": 4.5556363636363635}, {""word"": "" chị"", ""wb"": null, ""we"": null, ""est_start"": 4.5556363636363635, ""est_end"": 4.724363636363636}, {""word"": "" đẹp"", ""wb"": null, ""we"": null, ""est_start"": 4.724363636363636, ""est_end"": 4.893090909090908}, {""word"": ""."", ""wb"": null, ""we"": null, ""est_start"": 4.893090909090908, ""est_end"": 4.949333333333333}]",
