Audio_ID,Model,Duration_s,Processing_Time_s,RTF,WER,Ground_Truth,Transcript,Ground_Truth_Norm,Transcript_Norm,Word_Timestamps,Error
Sample_271,latest_short,1.71,1.56,0.913,0.0,Xin kính chào tạm biệt và hẹn gặp lại.,Xin kính chào tạm biệt và hẹn gặp lại,xin kính chào tạm biệt và hẹn gặp lại,xin kính chào tạm biệt và hẹn gặp lại,"[{'word': 'Xin', 'start': 0.0, 'end': 0.5}, {'word': 'kính', 'start': 0.5, 'end': 0.6}, {'word': 'chào', 'start': 0.6, 'end': 0.7}, {'word': 'tạm', 'start': 0.7, 'end': 0.8}, {'word': 'biệt', 'start': 0.8, 'end': 0.9}, {'word': 'và', 'start': 0.9, 'end': 1.2}, {'word': 'hẹn', 'start': 1.2, 'end': 1.3}, {'word': 'gặp', 'start': 1.3, 'end': 1.5}, {'word': 'lại', 'start': 1.5, 'end': 1.6}]",
Sample_272,latest_short,14.85,5.15,0.347,0.619,"Tỷ lệ người trong độ tuổi lao động ở Trung Quốc đã giảm từ 70,1% trong năm 2010 xuống còn 61,3% vào năm 2023, với hơn 44 triệu lao động đã mất đi trong hơn một thập kỷ vừa qua.","tỷ lệ người trong độ tuổi lao động ở Trung Quốc đã giảm từ 70,1%",tỷ lệ người trong độ tuổi lao động ở trung quốc đã giảm từ 70 1 trong năm 2010 xuống còn 61 3 vào năm 2023 với hơn 44 triệu lao động đã mất đi trong hơn một thập kỷ vừa qua,tỷ lệ người trong độ tuổi lao động ở trung quốc đã giảm từ 70 1,"[{'word': 'tỷ', 'start': 0.0, 'end': 0.5}, {'word': 'lệ', 'start': 0.5, 'end': 0.6}, {'word': 'người', 'start': 0.6, 'end': 0.7}, {'word': 'trong', 'start': 0.7, 'end': 0.9}, {'word': 'độ', 'start': 0.9, 'end': 1.0}, {'word': 'tuổi', 'start': 1.0, 'end': 1.1}, {'word': 'lao', 'start': 1.1, 'end': 1.3}, {'word': 'động', 'start': 1.3, 'end': 1.4}, {'word': 'ở', 'start': 1.4, 'end': 1.5}, {'word': 'Trung', 'start': 1.5, 'end': 1.8}, {'word': 'Quốc', 'start': 1.8, 'end': 1.8}, {'word': 'đã', 'start': 1.8, 'end': 2.6}, {'word': 'giảm', 'start': 2.6, 'end': 2.9}, {'word': 'từ', 'start': 2.9, 'end': 3.1}, {'word': '70,1%', 'start': 3.1, 'end': 4.0}]",
Sample_273,latest_short,8.36,5.24,0.626,0.034,"Thêm nữa, mỗi và mọi tháng bao gồm một quan điểm triết lý đặc thù mà có thể được dùng để hướng dẫn những hành động của chúng ta.",thêm nữa Mỗi và mỗi tháng bao gồm một quan điểm triết lý đặc thù mà có thể được dùng để hướng dẫn những hành động của chúng ta,thêm nữa mỗi và mọi tháng bao gồm một quan điểm triết lý đặc thù mà có thể được dùng để hướng dẫn những hành động của chúng ta,thêm nữa mỗi và mỗi tháng bao gồm một quan điểm triết lý đặc thù mà có thể được dùng để hướng dẫn những hành động của chúng ta,"[{'word': 'thêm', 'start': 0.0, 'end': 0.5}, {'word': 'nữa', 'start': 0.5, 'end': 0.6}, {'word': 'Mỗi', 'start': 0.6, 'end': 1.6}, {'word': 'và', 'start': 1.6, 'end': 1.9}, {'word': 'mỗi', 'start': 1.9, 'end': 2.0}, {'word': 'tháng', 'start': 2.0, 'end': 2.2}, {'word': 'bao', 'start': 2.2, 'end': 2.6}, {'word': 'gồm', 'start': 2.6, 'end': 2.7}, {'word': 'một', 'start': 2.7, 'end': 3.0}, {'word': 'quan', 'start': 3.0, 'end': 3.2}, {'word': 'điểm', 'start': 3.2, 'end': 3.3}, {'word': 'triết', 'start': 3.3, 'end': 3.6}, {'word': 'lý', 'start': 3.6, 'end': 3.7}, {'word': 'đặc', 'start': 3.7, 'end': 4.0}, {'word': 'thù', 'start': 4.0, 'end': 4.2}, {'word': 'mà', 'start': 4.2, 'end': 5.0}, {'word': 'có', 'start': 5.0, 'end': 5.2}, {'word': 'thể', 'start': 5.2, 'end': 5.3}, {'word': 'được', 'start': 5.3, 'end': 5.6}, {'word': 'dùng', 'start': 5.6, 'end': 5.8}, {'word': 'để', 'start': 5.8, 'end': 6.2}, {'word': 'hướng', 'start': 6.2, 'end': 6.6}, {'word': 'dẫn', 'start': 6.6, 'end': 6.7}, {'word': 'những', 'start': 6.7, 'end': 7.0}, {'word': 'hành', 'start': 7.0, 'end': 7.2}, {'word': 'động', 'start': 7.2, 'end': 7.3}, {'word': 'của', 'start': 7.3, 'end': 7.7}, {'word': 'chúng', 'start': 7.7, 'end': 7.9}, {'word': 'ta', 'start': 7.9, 'end': 8.0}]",
Sample_274,latest_short,7.68,4.02,0.524,0.679,"Bất kể trời mưa, hay nóng như đổ lửa, cho dù tôi phát điên, tôi buồn bã, tôi ốm, hay tôi có bài kiểm tra vào ngày mai.",bất kể trời mưa hay nóng như đổ lửa,bất kể trời mưa hay nóng như đổ lửa cho dù tôi phát điên tôi buồn bã tôi ốm hay tôi có bài kiểm tra vào ngày mai,bất kể trời mưa hay nóng như đổ lửa,"[{'word': 'bất', 'start': 0.0, 'end': 0.6}, {'word': 'kể', 'start': 0.6, 'end': 0.7}, {'word': 'trời', 'start': 0.7, 'end': 0.9}, {'word': 'mưa', 'start': 0.9, 'end': 1.0}, {'word': 'hay', 'start': 1.0, 'end': 1.7}, {'word': 'nóng', 'start': 1.7, 'end': 1.8}, {'word': 'như', 'start': 1.8, 'end': 2.0}, {'word': 'đổ', 'start': 2.0, 'end': 2.1}, {'word': 'lửa', 'start': 2.1, 'end': 2.2}]",
Sample_275,latest_short,5.21,3.37,0.648,0.0,Bất cứ ai đảm trách bán một thứ gì đó cho xã hội đều phải chịu trách nhiệm cho hành vi của mình.,bất cứ ai đảm trách bán một thứ gì đó cho xã hội đều phải chịu trách nhiệm cho hành vi của mình,bất cứ ai đảm trách bán một thứ gì đó cho xã hội đều phải chịu trách nhiệm cho hành vi của mình,bất cứ ai đảm trách bán một thứ gì đó cho xã hội đều phải chịu trách nhiệm cho hành vi của mình,"[{'word': 'bất', 'start': 0.0, 'end': 0.5}, {'word': 'cứ', 'start': 0.5, 'end': 0.7}, {'word': 'ai', 'start': 0.7, 'end': 1.0}, {'word': 'đảm', 'start': 1.0, 'end': 1.3}, {'word': 'trách', 'start': 1.3, 'end': 1.6}, {'word': 'bán', 'start': 1.6, 'end': 1.9}, {'word': 'một', 'start': 1.9, 'end': 2.1}, {'word': 'thứ', 'start': 2.1, 'end': 2.2}, {'word': 'gì', 'start': 2.2, 'end': 2.3}, {'word': 'đó', 'start': 2.3, 'end': 2.5}, {'word': 'cho', 'start': 2.5, 'end': 2.8}, {'word': 'xã', 'start': 2.8, 'end': 2.9}, {'word': 'hội', 'start': 2.9, 'end': 3.0}, {'word': 'đều', 'start': 3.0, 'end': 3.7}, {'word': 'phải', 'start': 3.7, 'end': 3.8}, {'word': 'chịu', 'start': 3.8, 'end': 4.0}, {'word': 'trách', 'start': 4.0, 'end': 4.2}, {'word': 'nhiệm', 'start': 4.2, 'end': 4.3}, {'word': 'cho', 'start': 4.3, 'end': 4.5}, {'word': 'hành', 'start': 4.5, 'end': 4.6}, {'word': 'vi', 'start': 4.6, 'end': 4.7}, {'word': 'của', 'start': 4.7, 'end': 4.9}, {'word': 'mình', 'start': 4.9, 'end': 5.0}]",
Sample_276,latest_short,1.96,1.78,0.905,0.333,Thậm chí là rất nhiều người ủng hộ mình.,rất nhiều người ủng hộ mình,thậm chí là rất nhiều người ủng hộ mình,rất nhiều người ủng hộ mình,"[{'word': 'rất', 'start': 0.0, 'end': 1.1}, {'word': 'nhiều', 'start': 1.1, 'end': 1.2}, {'word': 'người', 'start': 1.2, 'end': 1.5}, {'word': 'ủng', 'start': 1.5, 'end': 1.6}, {'word': 'hộ', 'start': 1.6, 'end': 1.8}, {'word': 'mình', 'start': 1.8, 'end': 1.9}]",
Sample_277,latest_short,2.13,1.89,0.884,0.111,Chính cái thấy của ta mới là quan trọng.,chín cái thấy của ta mới là quan trọng,chính cái thấy của ta mới là quan trọng,chín cái thấy của ta mới là quan trọng,"[{'word': 'chín', 'start': 0.0, 'end': 0.6}, {'word': 'cái', 'start': 0.6, 'end': 0.8}, {'word': 'thấy', 'start': 0.8, 'end': 0.9}, {'word': 'của', 'start': 0.9, 'end': 1.0}, {'word': 'ta', 'start': 1.0, 'end': 1.2}, {'word': 'mới', 'start': 1.2, 'end': 1.5}, {'word': 'là', 'start': 1.5, 'end': 1.6}, {'word': 'quan', 'start': 1.6, 'end': 1.8}, {'word': 'trọng', 'start': 1.8, 'end': 1.9}]",
Sample_278,latest_short,3.07,2.42,0.787,0.0,Các bạn chim mang các viên kẹo đủ màu sắc.,các bạn chim mang các viên kẹo đủ màu sắc,các bạn chim mang các viên kẹo đủ màu sắc,các bạn chim mang các viên kẹo đủ màu sắc,"[{'word': 'các', 'start': 0.0, 'end': 0.5}, {'word': 'bạn', 'start': 0.5, 'end': 0.7}, {'word': 'chim', 'start': 0.7, 'end': 1.3}, {'word': 'mang', 'start': 1.3, 'end': 1.6}, {'word': 'các', 'start': 1.6, 'end': 1.8}, {'word': 'viên', 'start': 1.8, 'end': 1.9}, {'word': 'kẹo', 'start': 1.9, 'end': 2.1}, {'word': 'đủ', 'start': 2.1, 'end': 2.4}, {'word': 'màu', 'start': 2.4, 'end': 2.7}, {'word': 'sắc', 'start': 2.7, 'end': 2.9}]",
Sample_279,latest_short,3.84,2.61,0.68,0.222,Vì có rất nhiều cách kiếm tiền trên thị trường và cách nào cũng có lý của nó.,nhiều cách kiếm tiền trên thị trường bằng cách nào cũng có lý của nó,vì có rất nhiều cách kiếm tiền trên thị trường và cách nào cũng có lý của nó,nhiều cách kiếm tiền trên thị trường bằng cách nào cũng có lý của nó,"[{'word': 'nhiều', 'start': 0.0, 'end': 1.5}, {'word': 'cách', 'start': 1.5, 'end': 1.6}, {'word': 'kiếm', 'start': 1.6, 'end': 1.7}, {'word': 'tiền', 'start': 1.7, 'end': 1.9}, {'word': 'trên', 'start': 1.9, 'end': 2.0}, {'word': 'thị', 'start': 2.0, 'end': 2.1}, {'word': 'trường', 'start': 2.1, 'end': 2.2}, {'word': 'bằng', 'start': 2.2, 'end': 2.7}, {'word': 'cách', 'start': 2.7, 'end': 2.8}, {'word': 'nào', 'start': 2.8, 'end': 3.0}, {'word': 'cũng', 'start': 3.0, 'end': 3.2}, {'word': 'có', 'start': 3.2, 'end': 3.3}, {'word': 'lý', 'start': 3.3, 'end': 3.4}, {'word': 'của', 'start': 3.4, 'end': 3.5}, {'word': 'nó', 'start': 3.5, 'end': 3.6}]",
Sample_280,latest_short,0.85,0.93,1.095,1.0,Đến khi cấp bách.,định kỳ,đến khi cấp bách,định kỳ,"[{'word': 'định', 'start': 0.0, 'end': 0.5}, {'word': 'kỳ', 'start': 0.5, 'end': 0.7}]",
Sample_281,latest_short,11.26,3.99,0.354,0.838,Phải thương mẹ. Phải cố nên người. Tự khuyến khích thế rồi. Tôi lìa bỏ các bạn bè hư hỏng. Tôi chia thị giờ làm việc. Buổi sáng 4 giờ ở dạ lữ viện lên nhà báo.,phải thương mẹ phải cố lên người,phải thương mẹ phải cố nên người tự khuyến khích thế rồi tôi lìa bỏ các bạn bè hư hỏng tôi chia thị giờ làm việc buổi sáng 4 giờ ở dạ lữ viện lên nhà báo,phải thương mẹ phải cố lên người,"[{'word': 'phải', 'start': 0.0, 'end': 0.5}, {'word': 'thương', 'start': 0.5, 'end': 0.7}, {'word': 'mẹ', 'start': 0.7, 'end': 0.9}, {'word': 'phải', 'start': 0.9, 'end': 1.5}, {'word': 'cố', 'start': 1.5, 'end': 1.8}, {'word': 'lên', 'start': 1.8, 'end': 1.9}, {'word': 'người', 'start': 1.9, 'end': 2.0}]",
Sample_282,latest_short,1.79,1.53,0.856,0.0,Bố mẹ cô bé rất ngạc nhiên.,bố mẹ cô bé rất ngạc nhiên,bố mẹ cô bé rất ngạc nhiên,bố mẹ cô bé rất ngạc nhiên,"[{'word': 'bố', 'start': 0.0, 'end': 0.5}, {'word': 'mẹ', 'start': 0.5, 'end': 0.7}, {'word': 'cô', 'start': 0.7, 'end': 0.8}, {'word': 'bé', 'start': 0.8, 'end': 0.9}, {'word': 'rất', 'start': 0.9, 'end': 1.1}, {'word': 'ngạc', 'start': 1.1, 'end': 1.5}, {'word': 'nhiên', 'start': 1.5, 'end': 1.6}]",
Sample_283,latest_short,1.96,1.83,0.934,0.143,Thời cờ lập thành tích đã đến.,thời cơ lập thành tích đã đến,thời cờ lập thành tích đã đến,thời cơ lập thành tích đã đến,"[{'word': 'thời', 'start': 0.0, 'end': 0.7}, {'word': 'cơ', 'start': 0.7, 'end': 1.0}, {'word': 'lập', 'start': 1.0, 'end': 1.2}, {'word': 'thành', 'start': 1.2, 'end': 1.3}, {'word': 'tích', 'start': 1.3, 'end': 1.5}, {'word': 'đã', 'start': 1.5, 'end': 1.6}, {'word': 'đến', 'start': 1.6, 'end': 1.8}]",
Sample_284,latest_short,2.56,2.44,0.953,0.0,Không đẻ được thì cô đừng mong được nuôi cháu tôi.,không đẻ được thì cô đừng mong được nuôi cháu tôi,không đẻ được thì cô đừng mong được nuôi cháu tôi,không đẻ được thì cô đừng mong được nuôi cháu tôi,"[{'word': 'không', 'start': 0.0, 'end': 0.5}, {'word': 'đẻ', 'start': 0.5, 'end': 0.7}, {'word': 'được', 'start': 0.7, 'end': 0.9}, {'word': 'thì', 'start': 0.9, 'end': 1.1}, {'word': 'cô', 'start': 1.1, 'end': 1.3}, {'word': 'đừng', 'start': 1.3, 'end': 1.5}, {'word': 'mong', 'start': 1.5, 'end': 1.6}, {'word': 'được', 'start': 1.6, 'end': 1.8}, {'word': 'nuôi', 'start': 1.8, 'end': 2.0}, {'word': 'cháu', 'start': 2.0, 'end': 2.2}, {'word': 'tôi', 'start': 2.2, 'end': 2.3}]",
Sample_285,latest_short,2.56,2.16,0.843,0.0,Có vẻ như chiến thuật này đang hoạt động khá hiệu quả.,Có vẻ như chiến thuật này đang hoạt động khá hiệu quả,có vẻ như chiến thuật này đang hoạt động khá hiệu quả,có vẻ như chiến thuật này đang hoạt động khá hiệu quả,"[{'word': 'Có', 'start': 0.0, 'end': 0.5}, {'word': 'vẻ', 'start': 0.5, 'end': 0.6}, {'word': 'như', 'start': 0.6, 'end': 0.8}, {'word': 'chiến', 'start': 0.8, 'end': 0.9}, {'word': 'thuật', 'start': 0.9, 'end': 1.0}, {'word': 'này', 'start': 1.0, 'end': 1.1}, {'word': 'đang', 'start': 1.1, 'end': 1.6}, {'word': 'hoạt', 'start': 1.6, 'end': 1.7}, {'word': 'động', 'start': 1.7, 'end': 1.8}, {'word': 'khá', 'start': 1.8, 'end': 2.0}, {'word': 'hiệu', 'start': 2.0, 'end': 2.2}, {'word': 'quả', 'start': 2.2, 'end': 2.3}]",
Sample_286,latest_short,2.99,2.43,0.813,0.062,Đây thịt thì các bạn cũng thấy là cái độ mềm rất là mềm luôn ha.,đây thì các bạn cũng thấy là cái độ mềm rất là mềm luôn ha,đây thịt thì các bạn cũng thấy là cái độ mềm rất là mềm luôn ha,đây thì các bạn cũng thấy là cái độ mềm rất là mềm luôn ha,"[{'word': 'đây', 'start': 0.0, 'end': 0.7}, {'word': 'thì', 'start': 0.7, 'end': 0.8}, {'word': 'các', 'start': 0.8, 'end': 1.0}, {'word': 'bạn', 'start': 1.0, 'end': 1.1}, {'word': 'cũng', 'start': 1.1, 'end': 1.3}, {'word': 'thấy', 'start': 1.3, 'end': 1.5}, {'word': 'là', 'start': 1.5, 'end': 1.6}, {'word': 'cái', 'start': 1.6, 'end': 1.8}, {'word': 'độ', 'start': 1.8, 'end': 1.9}, {'word': 'mềm', 'start': 1.9, 'end': 2.0}, {'word': 'rất', 'start': 2.0, 'end': 2.3}, {'word': 'là', 'start': 2.3, 'end': 2.4}, {'word': 'mềm', 'start': 2.4, 'end': 2.5}, {'word': 'luôn', 'start': 2.5, 'end': 2.6}, {'word': 'ha', 'start': 2.6, 'end': 2.8}]",
Sample_287,latest_short,4.01,2.79,0.695,0.105,"Rồi bất chợt, đèn điện ở đồn cảnh sát và trong toàn bộ thị trấn đồng loạt vụt tắt.",giờ bất chợt đèn điện ở đồn cảnh sát vào trong toàn bộ thị trấn Đồng loạt vụt tắt,rồi bất chợt đèn điện ở đồn cảnh sát và trong toàn bộ thị trấn đồng loạt vụt tắt,giờ bất chợt đèn điện ở đồn cảnh sát vào trong toàn bộ thị trấn đồng loạt vụt tắt,"[{'word': 'giờ', 'start': 0.0, 'end': 0.5}, {'word': 'bất', 'start': 0.5, 'end': 0.7}, {'word': 'chợt', 'start': 0.7, 'end': 0.8}, {'word': 'đèn', 'start': 0.8, 'end': 1.4}, {'word': 'điện', 'start': 1.4, 'end': 1.5}, {'word': 'ở', 'start': 1.5, 'end': 1.7}, {'word': 'đồn', 'start': 1.7, 'end': 1.8}, {'word': 'cảnh', 'start': 1.8, 'end': 2.0}, {'word': 'sát', 'start': 2.0, 'end': 2.0}, {'word': 'vào', 'start': 2.0, 'end': 2.3}, {'word': 'trong', 'start': 2.3, 'end': 2.5}, {'word': 'toàn', 'start': 2.5, 'end': 2.7}, {'word': 'bộ', 'start': 2.7, 'end': 2.8}, {'word': 'thị', 'start': 2.8, 'end': 3.0}, {'word': 'trấn', 'start': 3.0, 'end': 3.1}, {'word': 'Đồng', 'start': 3.1, 'end': 3.4}, {'word': 'loạt', 'start': 3.4, 'end': 3.6}, {'word': 'vụt', 'start': 3.6, 'end': 3.9}, {'word': 'tắt', 'start': 3.9, 'end': 3.9}]",
Sample_288,latest_short,2.39,2.08,0.871,0.182,Và mình cũng sẽ làm tương tự như lúc nãy nha.,Trâm Anh cũng sẽ làm tương tự như lúc nãy nha,và mình cũng sẽ làm tương tự như lúc nãy nha,trâm anh cũng sẽ làm tương tự như lúc nãy nha,"[{'word': 'Trâm', 'start': 0.0, 'end': 0.5}, {'word': 'Anh', 'start': 0.5, 'end': 0.6}, {'word': 'cũng', 'start': 0.6, 'end': 0.7}, {'word': 'sẽ', 'start': 0.7, 'end': 0.9}, {'word': 'làm', 'start': 0.9, 'end': 1.1}, {'word': 'tương', 'start': 1.1, 'end': 1.4}, {'word': 'tự', 'start': 1.4, 'end': 1.5}, {'word': 'như', 'start': 1.5, 'end': 1.6}, {'word': 'lúc', 'start': 1.6, 'end': 1.8}, {'word': 'nãy', 'start': 1.8, 'end': 2.0}, {'word': 'nha', 'start': 2.0, 'end': 2.2}]",
Sample_289,latest_short,1.19,1.12,0.936,0.0,Mày nói hay lắm nhóc.,mày nói hay lắm nhóc,mày nói hay lắm nhóc,mày nói hay lắm nhóc,"[{'word': 'mày', 'start': 0.0, 'end': 0.5}, {'word': 'nói', 'start': 0.5, 'end': 0.7}, {'word': 'hay', 'start': 0.7, 'end': 0.8}, {'word': 'lắm', 'start': 0.8, 'end': 1.0}, {'word': 'nhóc', 'start': 1.0, 'end': 1.1}]",
Sample_290,latest_short,9.56,6.02,0.63,0.091,"Hai tác phẩm này đều được viết trong thời kỳ loạn lạc đầy tính hoang tàn và mang trợ, khi mà những giá trị đạo đức bị băng hoại triệt để và những lời nói của tiền nhân chỉ là gió thoảng qua tai.",hai tác phẩm này đều được viết trong thời kỳ loạn lạc đầy tính hoang tàn và mong chờ chìm vào những giá trị đạo đức bị băng hoại triệt để và những lời nói của tiền nhân chỉ là gió thoảng qua tai,hai tác phẩm này đều được viết trong thời kỳ loạn lạc đầy tính hoang tàn và mang trợ khi mà những giá trị đạo đức bị băng hoại triệt để và những lời nói của tiền nhân chỉ là gió thoảng qua tai,hai tác phẩm này đều được viết trong thời kỳ loạn lạc đầy tính hoang tàn và mong chờ chìm vào những giá trị đạo đức bị băng hoại triệt để và những lời nói của tiền nhân chỉ là gió thoảng qua tai,"[{'word': 'hai', 'start': 0.0, 'end': 0.5}, {'word': 'tác', 'start': 0.5, 'end': 0.5}, {'word': 'phẩm', 'start': 0.5, 'end': 0.6}, {'word': 'này', 'start': 0.6, 'end': 0.8}, {'word': 'đều', 'start': 0.8, 'end': 1.3}, {'word': 'được', 'start': 1.3, 'end': 1.4}, {'word': 'viết', 'start': 1.4, 'end': 1.5}, {'word': 'trong', 'start': 1.5, 'end': 1.8}, {'word': 'thời', 'start': 1.8, 'end': 2.0}, {'word': 'kỳ', 'start': 2.0, 'end': 2.1}, {'word': 'loạn', 'start': 2.1, 'end': 2.4}, {'word': 'lạc', 'start': 2.4, 'end': 2.6}, {'word': 'đầy', 'start': 2.6, 'end': 3.0}, {'word': 'tính', 'start': 3.0, 'end': 3.1}, {'word': 'hoang', 'start': 3.1, 'end': 3.4}, {'word': 'tàn', 'start': 3.4, 'end': 3.5}, {'word': 'và', 'start': 3.5, 'end': 3.7}, {'word': 'mong', 'start': 3.7, 'end': 4.0}, {'word': 'chờ', 'start': 4.0, 'end': 4.1}, {'word': 'chìm', 'start': 4.1, 'end': 4.8}, {'word': 'vào', 'start': 4.8, 'end': 4.9}, {'word': 'những', 'start': 4.9, 'end': 5.0}, {'word': 'giá', 'start': 5.0, 'end': 5.2}, {'word': 'trị', 'start': 5.2, 'end': 5.4}, {'word': 'đạo', 'start': 5.4, 'end': 5.6}, {'word': 'đức', 'start': 5.6, 'end': 5.6}, {'word': 'bị', 'start': 5.6, 'end': 6.1}, {'word': 'băng', 'start': 6.1, 'end': 6.2}, {'word': 'hoại', 'start': 6.2, 'end': 6.4}, {'word': 'triệt', 'start': 6.4, 'end': 6.7}, {'word': 'để', 'start': 6.7, 'end': 6.8}, {'word': 'và', 'start': 6.8, 'end': 7.2}, {'word': 'những', 'start': 7.2, 'end': 7.3}, {'word': 'lời', 'start': 7.3, 'end': 7.5}, {'word': 'nói', 'start': 7.5, 'end': 7.6}, {'word': 'của', 'start': 7.6, 'end': 7.8}, {'word': 'tiền', 'start': 7.8, 'end': 8.0}, {'word': 'nhân', 'start': 8.0, 'end': 8.1}, {'word': 'chỉ', 'start': 8.1, 'end': 8.6}, {'word': 'là', 'start': 8.6, 'end': 8.7}, {'word': 'gió', 'start': 8.7, 'end': 8.9}, {'word': 'thoảng', 'start': 8.9, 'end': 9.1}, {'word': 'qua', 'start': 9.1, 'end': 9.3}, {'word': 'tai', 'start': 9.3, 'end': 9.4}]",
Sample_291,latest_short,2.56,2.17,0.847,0.0,Điều này mà xảy ra thì sẽ vô cùng phiền phức.,điều này mà xảy ra thì sẽ vô cùng phiền phức,điều này mà xảy ra thì sẽ vô cùng phiền phức,điều này mà xảy ra thì sẽ vô cùng phiền phức,"[{'word': 'điều', 'start': 0.0, 'end': 0.6}, {'word': 'này', 'start': 0.6, 'end': 0.8}, {'word': 'mà', 'start': 0.8, 'end': 1.0}, {'word': 'xảy', 'start': 1.0, 'end': 1.1}, {'word': 'ra', 'start': 1.1, 'end': 1.3}, {'word': 'thì', 'start': 1.3, 'end': 1.6}, {'word': 'sẽ', 'start': 1.6, 'end': 1.8}, {'word': 'vô', 'start': 1.8, 'end': 1.9}, {'word': 'cùng', 'start': 1.9, 'end': 2.1}, {'word': 'phiền', 'start': 2.1, 'end': 2.3}, {'word': 'phức', 'start': 2.3, 'end': 2.4}]",
